사업자등록번호,업체명,물품분류명,납품요구번호,일자,월,전체계약금액,영상감시장치_계약금액,영상감시여부,MAS여부,계약종류_상세
1138645971,주식회사 포딕스시스템,스위칭모드전원공급장치,R26TB01570341,20260223,2월,580000.0,580000.0,Y,Y,MAS (자동추론)
1138645971,주식회사 포딕스시스템,카메라브래킷,R26TB01570341,20260223,2월,1339100.0,1339100.0,Y,Y,MAS (자동추론)
1138645971,주식회사 포딕스시스템,카메라브래킷,R26TB01570341,20260223,2월,892000.0,892000.0,Y,Y,MAS (자동추론)
1138645971,주식회사 포딕스시스템,카메라브래킷,R26TB01570341,20260223,2월,2044000.0,2044000.0,Y,Y,MAS (자동추론)
1138645971,주식회사 포딕스시스템,카메라브래킷,R26TB01570341,20260223,2월,2368000.0,2368000.0,Y,Y,MAS (자동추론)
1138645971,주식회사 포딕스시스템,통신소프트웨어,R26TB01570362,20260223,2월,28160000.0,28160000.0,Y,Y,MAS (자동추론)
4168144274,주식회사 세오,영상감시장치,R26TB01570672,20260223,2월,3597000.0,3597000.0,Y,N,우수조달/일반경쟁
2298134357,주식회사 디라직,전원공급장치,R26TB01570697,20260223,2월,846000.0,846000.0,Y,Y,MAS (수동입력)
1138618789,이노뎁(주),통신소프트웨어,R26TB01570768,20260223,2월,880000.0,880000.0,Y,Y,MAS (자동추론)
1148199927,주식회사 인텔리빅스,영상감시장치,R26TB01570907,20260223,2월,1950000.0,1950000.0,Y,N,우수조달/일반경쟁
1148199927,주식회사 인텔리빅스,보안용카메라,R26TB01570907,20260223,2월,2906000.0,2906000.0,Y,Y,MAS (자동추론)
1148199927,주식회사 인텔리빅스,하드디스크드라이브,R26TB01570907,20260223,2월,2444000.0,2444000.0,Y,Y,MAS (자동추론)
1148199927,주식회사 인텔리빅스,디지털비디오레코더,R26TB01570907,20260223,2월,9075000.0,9075000.0,Y,Y,MAS (자동추론)
1348633147,(주)현명,정보통신공사,R26TB01571113,20260223,2월,137960.0,137960.0,Y,Y,MAS (수동입력)
1348633147,(주)현명,정보통신공사,R26TB01571113,20260223,2월,329280.0,329280.0,Y,Y,MAS (수동입력)
1348633147,(주)현명,정보통신공사,R26TB01571113,20260224,2월,-137960.0,-137960.0,Y,Y,MAS (수동입력)
1348633147,(주)현명,정보통신공사,R26TB01571113,20260224,2월,-329280.0,-329280.0,Y,Y,MAS (수동입력)
2298134357,주식회사 디라직,구내방송장치,R26TB01571156,20260223,2월,13346000.0,0.0,N,N,우수조달/일반경쟁
2298134357,주식회사 디라직,구내방송장치,R26TB01571156,20260223,2월,12449000.0,0.0,N,N,우수조달/일반경쟁
2298134357,주식회사 디라직,구내방송장치,R26TB01571156,20260223,2월,13071000.0,0.0,N,N,우수조달/일반경쟁
2298134357,주식회사 디라직,구내방송장치,R26TB01571156,20260223,2월,22966000.0,0.0,N,N,우수조달/일반경쟁
1138645971,주식회사 포딕스시스템,영상정보디스플레이장치,R26TB01571214,20260223,2월,8000000.0,8000000.0,Y,Y,MAS (수동입력)
2298134357,주식회사 디라직,네트워크시스템장비용랙,R26TB01571462,20260223,2월,460000.0,460000.0,Y,Y,MAS (수동입력)
2298134357,주식회사 디라직,CD녹음및플레이어,R26TB01571990,20260224,2월,890000.0,0.0,N,Y,MAS (수동입력)
2298134357,주식회사 디라직,스피커,R26TB01571990,20260224,2월,1954000.0,1954000.0,Y,Y,MAS (수동입력)
2298134357,주식회사 디라직,매트릭스로직유닛,R26TB01571990,20260224,2월,1135000.0,0.0,N,Y,MAS (수동입력)
2298134357,주식회사 디라직,랙캐비닛용패널,R26TB01571990,20260224,2월,931000.0,931000.0,Y,Y,MAS (수동입력)
2298134357,주식회사 디라직,랙캐비닛용패널,R26TB01571990,20260224,2월,5000000.0,5000000.0,Y,Y,MAS (수동입력)
2298134357,주식회사 디라직,랙캐비닛용패널,R26TB01571990,20260224,2월,616000.0,616000.0,Y,Y,MAS (수동입력)
2298134357,주식회사 디라직,마이크스탠드,R26TB01571990,20260224,2월,110000.0,0.0,N,Y,MAS (수동입력)
2298134357,주식회사 디라직,마이크스탠드,R26TB01571990,20260224,2월,225000.0,0.0,N,Y,MAS (수동입력)
2298134357,주식회사 디라직,통신케이블어셈블리,R26TB01571990,20260224,2월,1998000.0,1998000.0,Y,Y,MAS (수동입력)
2298134357,주식회사 디라직,브래킷,R26TB01571990,20260224,2월,388000.0,388000.0,Y,Y,MAS (수동입력)
2298134357,주식회사 디라직,이퀄라이저,R26TB01571990,20260224,2월,2750000.0,0.0,N,Y,MAS (수동입력)
2298134357,주식회사 디라직,라디오튜너,R26TB01571990,20260224,2월,425000.0,0.0,N,Y,MAS (수동입력)
2298134357,주식회사 디라직,무선마이크장치,R26TB01571990,20260224,2월,1215000.0,0.0,N,Y,MAS (수동입력)
2298134357,주식회사 디라직,무선마이크장치,R26TB01571990,20260224,2월,1274000.0,0.0,N,Y,MAS (수동입력)
4118125379,미르텍 주식회사,카메라브래킷,R26TB01572542,20260224,2월,430000.0,430000.0,Y,Y,MAS (수동입력)
4118125379,미르텍 주식회사,난연전력케이블,R26TB01572542,20260224,2월,230000.0,230000.0,Y,Y,MAS (수동입력)
4118125379,미르텍 주식회사,UTP케이블,R26TB01572542,20260224,2월,739800.0,739800.0,Y,Y,MAS (수동입력)
4118125379,미르텍 주식회사,폴리에틸렌전선관,R26TB01572542,20260224,2월,186000.0,186000.0,Y,Y,MAS (수동입력)
4118125379,미르텍 주식회사,정보통신공사,R26TB01572542,20260224,2월,482860.0,482860.0,Y,Y,MAS (수동입력)
4118125379,미르텍 주식회사,정보통신공사,R26TB01572542,20260224,2월,3995200.0,3995200.0,Y,Y,MAS (수동입력)
4118125379,미르텍 주식회사,정보통신공사,R26TB01572542,20260224,2월,3512320.0,3512320.0,Y,Y,MAS (수동입력)
4118125379,미르텍 주식회사,영상감시장치,R26TB01572543,20260224,2월,4054000.0,4054000.0,Y,N,우수조달/일반경쟁
4118125379,미르텍 주식회사,보안용카메라,R26TB01572543,20260224,2월,24654000.0,24654000.0,Y,Y,MAS (자동추론)
4118125379,미르텍 주식회사,보안용카메라,R26TB01572543,20260224,2월,18888000.0,18888000.0,Y,Y,MAS (자동추론)
4118125379,미르텍 주식회사,디지털비디오레코더,R26TB01572543,20260224,2월,5548000.0,5548000.0,Y,Y,MAS (자동추론)
4118125379,미르텍 주식회사,네트워크스위치,R26TB01572543,20260224,2월,1768000.0,1768000.0,Y,Y,MAS (자동추론)
4118125379,미르텍 주식회사,하드디스크드라이브,R26TB01572543,20260224,2월,1825000.0,1825000.0,Y,Y,MAS (자동추론)
4118125379,미르텍 주식회사,무선랜액세스포인트,R26TB01572543,20260224,2월,3950000.0,3950000.0,Y,Y,MAS (자동추론)
4118125379,미르텍 주식회사,카메라브래킷,R26TB01572543,20260224,2월,784000.0,784000.0,Y,Y,MAS (자동추론)
2298134357,주식회사 디라직,리모트앰프,R26TB01572725,20260224,2월,1208000.0,1208000.0,Y,Y,MAS (수동입력)
1138618789,이노뎁(주),영상감시장치,R26TB01573695,20260224,2월,40016000.0,40016000.0,Y,N,우수조달/일반경쟁
1138618789,이노뎁(주),하드디스크드라이브,R26TB01573695,20260224,2월,42240000.0,42240000.0,Y,Y,MAS (자동추론)
1138618789,이노뎁(주),기억유닛,R26TB01573695,20260224,2월,800000.0,800000.0,Y,Y,MAS (자동추론)
1348633147,(주)현명,금속상자,R26TB01573716,20260224,2월,1339900.0,1339900.0,Y,Y,MAS (자동추론)
1138618789,이노뎁(주),통신소프트웨어,R26TB01573737,20260224,2월,4840000.0,4840000.0,Y,Y,MAS (자동추론)
1138618789,이노뎁(주),통신소프트웨어,R26TB01573790,20260224,2월,1320000.0,1320000.0,Y,Y,MAS (자동추론)
1138618789,이노뎁(주),통신소프트웨어,R26TB01574003,20260224,2월,880000.0,880000.0,Y,Y,MAS (자동추론)
1138645971,주식회사 포딕스시스템,금속기둥,R26TB01574334,20260224,2월,3465000.0,3465000.0,Y,Y,MAS (수동입력)
1138618789,이노뎁(주),통신소프트웨어,R26TB01574382,20260224,2월,3960000.0,3960000.0,Y,Y,MAS (자동추론)
3148629273,사이테크놀로지스 주식회사,영상감시장치,R26TB01574554,20260224,2월,4096000.0,4096000.0,Y,N,우수조달/일반경쟁
3148629273,사이테크놀로지스 주식회사,액정모니터,R26TB01574554,20260224,2월,500000.0,500000.0,Y,Y,MAS (자동추론)
3148629273,사이테크놀로지스 주식회사,보안용카메라,R26TB01574554,20260224,2월,19500000.0,19500000.0,Y,Y,MAS (자동추론)
2298134357,주식회사 디라직,오디오믹서,R26TB01574670,20260224,2월,1430000.0,0.0,N,Y,MAS (수동입력)
2298134357,주식회사 디라직,통신케이블어셈블리,R26TB01574696,20260224,2월,350000.0,350000.0,Y,Y,MAS (수동입력)
2298134357,주식회사 디라직,오디오앰프,R26TB01574696,20260224,2월,1793000.0,1793000.0,Y,Y,MAS (수동입력)
2298134357,주식회사 디라직,이퀄라이저,R26TB01574696,20260224,2월,1130000.0,0.0,N,Y,MAS (수동입력)
2298134357,주식회사 디라직,브래킷,R26TB01574696,20260224,2월,490000.0,490000.0,Y,Y,MAS (수동입력)
2298134357,주식회사 디라직,오디오앰프,R26TB01574705,20260224,2월,1014000.0,1014000.0,Y,Y,MAS (수동입력)
2298134357,주식회사 디라직,오디오앰프,R26TB01574705,20260224,2월,469000.0,469000.0,Y,Y,MAS (수동입력)
2298134357,주식회사 디라직,전원공급장치,R26TB01574705,20260224,2월,846000.0,846000.0,Y,Y,MAS (수동입력)
2298134357,주식회사 디라직,스피커,R26TB01574705,20260224,2월,3480000.0,3480000.0,Y,Y,MAS (수동입력)
2298134357,주식회사 디라직,네트워크시스템장비용랙,R26TB01574705,20260224,2월,360000.0,360000.0,Y,Y,MAS (수동입력)
2298134357,주식회사 디라직,랙캐비닛용패널,R26TB01574705,20260224,2월,140000.0,140000.0,Y,Y,MAS (수동입력)
2298134357,주식회사 디라직,무선마이크장치,R26TB01574705,20260224,2월,506000.0,0.0,N,Y,MAS (수동입력)
2298134357,주식회사 디라직,마이크로폰,R26TB01574705,20260224,2월,194000.0,194000.0,Y,Y,MAS (수동입력)
2298134357,주식회사 디라직,마이크스탠드,R26TB01574705,20260224,2월,75000.0,0.0,N,Y,MAS (수동입력)
2298134357,주식회사 디라직,통신케이블어셈블리,R26TB01574705,20260224,2월,30000.0,30000.0,Y,Y,MAS (수동입력)
2298134357,주식회사 디라직,무선마이크장치,R26TB01574705,20260224,2월,1215000.0,0.0,N,Y,MAS (수동입력)
2298134357,주식회사 디라직,무선마이크장치,R26TB01574705,20260224,2월,637000.0,0.0,N,Y,MAS (수동입력)
1138645971,주식회사 포딕스시스템,안내판,R26TB01575134,20260224,2월,215890.0,215890.0,Y,Y,MAS (수동입력)
1138645971,주식회사 포딕스시스템,안내판,R26TB01575134,20260224,2월,158460.0,158460.0,Y,Y,MAS (수동입력)
1138645971,주식회사 포딕스시스템,난연전력케이블,R26TB01575134,20260224,2월,46000.0,46000.0,Y,Y,MAS (수동입력)
1138645971,주식회사 포딕스시스템,UTP케이블,R26TB01575134,20260224,2월,32880.0,32880.0,Y,Y,MAS (수동입력)
1138645971,주식회사 포딕스시스템,정보통신공사,R26TB01575134,20260224,2월,124850.0,124850.0,Y,Y,MAS (수동입력)
1138645971,주식회사 포딕스시스템,정보통신공사,R26TB01575134,20260224,2월,109760.0,109760.0,Y,Y,MAS (수동입력)
1228643768,주식회사 비알인포텍,네트워크시스템장비용랙,R26TB01575377,20260224,2월,500000.0,500000.0,Y,Y,MAS (자동추론)
1228643768,주식회사 비알인포텍,액정모니터,R26TB01575377,20260224,2월,399000.0,399000.0,Y,Y,MAS (자동추론)
1228643768,주식회사 비알인포텍,네트워크스위치,R26TB01575377,20260224,2월,486000.0,486000.0,Y,Y,MAS (자동추론)
1228643768,주식회사 비알인포텍,디지털비디오레코더,R26TB01575377,20260224,2월,1690000.0,1690000.0,Y,Y,MAS (자동추론)
1138618789,이노뎁(주),통신소프트웨어,R26TB01575505,20260224,2월,1760000.0,1760000.0,Y,Y,MAS (자동추론)
2148632482,주식회사 시큐인포,텔레비전거치대,R26TB01575593,20260224,2월,154000.0,154000.0,Y,Y,MAS (자동추론)
2148632482,주식회사 시큐인포,카메라브래킷,R26TB01575593,20260224,2월,160000.0,160000.0,Y,Y,MAS (자동추론)
2148632482,주식회사 시큐인포,영상정보디스플레이장치,R26TB01575593,20260224,2월,2426000.0,2426000.0,Y,Y,MAS (자동추론)
2298134357,주식회사 디라직,CD녹음및플레이어,R26TB01575762,20260224,2월,890000.0,0.0,N,Y,MAS (수동입력)
2298134357,주식회사 디라직,랙캐비닛용패널,R26TB01575762,20260224,2월,212000.0,212000.0,Y,Y,MAS (수동입력)
2298134357,주식회사 디라직,오디오앰프,R26TB01575762,20260224,2월,1793000.0,1793000.0,Y,Y,MAS (수동입력)
2298134357,주식회사 디라직,오디오앰프,R26TB01575762,20260224,2월,1876000.0,1876000.0,Y,Y,MAS (수동입력)
2298134357,주식회사 디라직,전원공급장치,R26TB01575762,20260224,2월,846000.0,846000.0,Y,Y,MAS (수동입력)
2298134357,주식회사 디라직,통신케이블어셈블리,R26TB01575762,20260224,2월,650000.0,650000.0,Y,Y,MAS (수동입력)
2298134357,주식회사 디라직,스피커,R26TB01575762,20260224,2월,3160000.0,3160000.0,Y,Y,MAS (수동입력)
2298134357,주식회사 디라직,오디오믹서,R26TB01575762,20260224,2월,1720000.0,0.0,N,Y,MAS (수동입력)
2298134357,주식회사 디라직,네트워크시스템장비용랙,R26TB01575762,20260224,2월,1020000.0,1020000.0,Y,Y,MAS (수동입력)
2298134357,주식회사 디라직,랙캐비닛용패널,R26TB01575762,20260224,2월,168000.0,168000.0,Y,Y,MAS (수동입력)
2298134357,주식회사 디라직,마이크로폰,R26TB01575762,20260224,2월,280000.0,280000.0,Y,Y,MAS (수동입력)
2298134357,주식회사 디라직,마이크스탠드,R26TB01575762,20260224,2월,155000.0,0.0,N,Y,MAS (수동입력)
2298134357,주식회사 디라직,마이크스탠드,R26TB01575762,20260224,2월,110000.0,0.0,N,Y,MAS (수동입력)
2298134357,주식회사 디라직,마이크스탠드,R26TB01575762,20260224,2월,75000.0,0.0,N,Y,MAS (수동입력)
2298134357,주식회사 디라직,통신케이블어셈블리,R26TB01575762,20260224,2월,713000.0,713000.0,Y,Y,MAS (수동입력)
2298134357,주식회사 디라직,통신케이블어셈블리,R26TB01575762,20260224,2월,4140000.0,4140000.0,Y,Y,MAS (수동입력)
2298134357,주식회사 디라직,통신케이블어셈블리,R26TB01575762,20260224,2월,60000.0,60000.0,Y,Y,MAS (수동입력)
2298134357,주식회사 디라직,통신케이블어셈블리,R26TB01575762,20260224,2월,333000.0,333000.0,Y,Y,MAS (수동입력)
2298134357,주식회사 디라직,플러그용잭,R26TB01575762,20260224,2월,135000.0,0.0,N,Y,MAS (수동입력)
2298134357,주식회사 디라직,브래킷,R26TB01575762,20260224,2월,194000.0,194000.0,Y,Y,MAS (수동입력)
2298134357,주식회사 디라직,스피커,R26TB01575762,20260224,2월,3168000.0,3168000.0,Y,Y,MAS (수동입력)
2298134357,주식회사 디라직,이퀄라이저,R26TB01575762,20260224,2월,2750000.0,0.0,N,Y,MAS (수동입력)
2298134357,주식회사 디라직,무선마이크장치,R26TB01575762,20260224,2월,750000.0,0.0,N,Y,MAS (수동입력)
2298134357,주식회사 디라직,무선마이크장치,R26TB01575762,20260224,2월,640000.0,0.0,N,Y,MAS (수동입력)
1138645971,주식회사 포딕스시스템,영상감시장치,R26TB01576238,20260224,2월,3738000.0,3738000.0,Y,N,우수조달/일반경쟁
1138645971,주식회사 포딕스시스템,보안용카메라,R26TB01576238,20260224,2월,53745000.0,53745000.0,Y,Y,MAS (자동추론)
1138645971,주식회사 포딕스시스템,서지흡수기,R26TB01576238,20260224,2월,6608000.0,6608000.0,Y,Y,MAS (자동추론)
1138645971,주식회사 포딕스시스템,누전차단기,R26TB01576238,20260224,2월,458000.0,458000.0,Y,Y,MAS (자동추론)
1138645971,주식회사 포딕스시스템,금속상자,R26TB01576238,20260224,2월,2468000.0,2468000.0,Y,Y,MAS (자동추론)
1138645971,주식회사 포딕스시스템,네트워크스위치,R26TB01576238,20260224,2월,1389000.0,1389000.0,Y,Y,MAS (자동추론)
1138645971,주식회사 포딕스시스템,네트워크스위치,R26TB01576238,20260224,2월,333000.0,333000.0,Y,Y,MAS (자동추론)
1138645971,주식회사 포딕스시스템,네트워크시스템장비용랙,R26TB01576238,20260224,2월,784000.0,784000.0,Y,Y,MAS (자동추론)
1138645971,주식회사 포딕스시스템,디지털비디오레코더,R26TB01576238,20260224,2월,11298000.0,11298000.0,Y,Y,MAS (자동추론)
1138645971,주식회사 포딕스시스템,보안용카메라,R26TB01576238,20260224,2월,12444000.0,12444000.0,Y,Y,MAS (자동추론)
1138645971,주식회사 포딕스시스템,액정모니터,R26TB01576238,20260224,2월,568000.0,568000.0,Y,Y,MAS (자동추론)
1138645971,주식회사 포딕스시스템,카메라브래킷,R26TB01576238,20260224,2월,2560000.0,2560000.0,Y,Y,MAS (자동추론)
1138645971,주식회사 포딕스시스템,하드디스크드라이브,R26TB01576238,20260224,2월,1905000.0,1905000.0,Y,Y,MAS (자동추론)
2298134357,주식회사 디라직,스피커스탠드,R26TB01576415,20260224,2월,286000.0,286000.0,Y,Y,MAS (수동입력)
1298623254,주식회사 제노시스,영상감시장치,R26TB01576433,20260224,2월,9100000.0,9100000.0,Y,Y,MAS (수동입력)
1298623254,주식회사 제노시스,UTP케이블,R26TB01576433,20260224,2월,1378220.0,1378220.0,Y,Y,MAS (수동입력)
1298623254,주식회사 제노시스,1종금속제가요전선관,R26TB01576433,20260224,2월,3756060.0,3756060.0,Y,Y,MAS (수동입력)
1298623254,주식회사 제노시스,정보통신공사,R26TB01576433,20260224,2월,1317120.0,1317120.0,Y,Y,MAS (수동입력)
1138645971,주식회사 포딕스시스템,영상감시장치,R26TB01576579,20260224,2월,2163000.0,2163000.0,Y,N,우수조달/일반경쟁
1138645971,주식회사 포딕스시스템,영상감시장치,R26TB01576579,20260224,2월,3017000.0,3017000.0,Y,N,우수조달/일반경쟁
1138645971,주식회사 포딕스시스템,영상감시장치,R26TB01576579,20260224,2월,16274000.0,16274000.0,Y,N,우수조달/일반경쟁
1138645971,주식회사 포딕스시스템,영상감시장치,R26TB01576579,20260224,2월,17737000.0,17737000.0,Y,N,우수조달/일반경쟁
1138645971,주식회사 포딕스시스템,영상감시장치,R26TB01576579,20260224,2월,1692000.0,1692000.0,Y,N,우수조달/일반경쟁
1138645971,주식회사 포딕스시스템,영상감시장치,R26TB01576579,20260224,2월,883000.0,883000.0,Y,N,우수조달/일반경쟁
1138645971,주식회사 포딕스시스템,영상감시장치,R26TB01576579,20260224,2월,955000.0,955000.0,Y,N,우수조달/일반경쟁
1138645971,주식회사 포딕스시스템,영상감시장치,R26TB01576579,20260224,2월,1051000.0,1051000.0,Y,N,우수조달/일반경쟁
1138645971,주식회사 포딕스시스템,영상감시장치,R26TB01576579,20260224,2월,2482000.0,2482000.0,Y,N,우수조달/일반경쟁
1138645971,주식회사 포딕스시스템,영상감시장치,R26TB01576579,20260224,2월,5360000.0,5360000.0,Y,N,우수조달/일반경쟁
1138645971,주식회사 포딕스시스템,영상감시장치,R26TB01576579,20260224,2월,16876000.0,16876000.0,Y,N,우수조달/일반경쟁
1138645971,주식회사 포딕스시스템,네트워크스위치,R26TB01576579,20260224,2월,7196000.0,7196000.0,Y,Y,MAS (자동추론)
1138645971,주식회사 포딕스시스템,누전차단기,R26TB01576579,20260224,2월,2748000.0,2748000.0,Y,Y,MAS (자동추론)
1138645971,주식회사 포딕스시스템,광송수신모듈,R26TB01576579,20260224,2월,488000.0,488000.0,Y,Y,MAS (자동추론)
1138645971,주식회사 포딕스시스템,광점퍼코드,R26TB01576579,20260224,2월,40000.0,40000.0,Y,Y,MAS (자동추론)
1138645971,주식회사 포딕스시스템,광분배함,R26TB01576579,20260224,2월,316000.0,316000.0,Y,Y,MAS (자동추론)
1138645971,주식회사 포딕스시스템,서지흡수기,R26TB01576579,20260224,2월,2112000.0,2112000.0,Y,Y,MAS (자동추론)
1138645971,주식회사 포딕스시스템,스위칭모드전원공급장치,R26TB01576579,20260224,2월,580000.0,580000.0,Y,Y,MAS (자동추론)
1138645971,주식회사 포딕스시스템,카메라브래킷,R26TB01576579,20260224,2월,2104300.0,2104300.0,Y,Y,MAS (자동추론)
2148632482,주식회사 시큐인포,영상감시장치,R26TB01576606,20260224,2월,6951000.0,6951000.0,Y,N,우수조달/일반경쟁
1228643768,주식회사 비알인포텍,송신기,R26TB01576620,20260224,2월,882000.0,882000.0,Y,Y,MAS (자동추론)
1228643768,주식회사 비알인포텍,영상감시장치,R26TB01576753,20260224,2월,2231000.0,2231000.0,Y,N,우수조달/일반경쟁
1228643768,주식회사 비알인포텍,네트워크스위치,R26TB01576753,20260224,2월,374000.0,374000.0,Y,Y,MAS (자동추론)
1228643768,주식회사 비알인포텍,광분배함,R26TB01576753,20260224,2월,56000.0,56000.0,Y,Y,MAS (자동추론)
1148199927,주식회사 인텔리빅스,영상감시장치,R26TB01576764,20260224,2월,7176000.0,7176000.0,Y,N,우수조달/일반경쟁
1148199927,주식회사 인텔리빅스,하드디스크드라이브,R26TB01576764,20260224,2월,1228000.0,1228000.0,Y,Y,MAS (자동추론)
1148199927,주식회사 인텔리빅스,네트워크스위치,R26TB01576764,20260224,2월,708000.0,708000.0,Y,Y,MAS (자동추론)
1148199927,주식회사 인텔리빅스,디지털비디오레코더,R26TB01576764,20260224,2월,2156000.0,2156000.0,Y,Y,MAS (자동추론)
1148199927,주식회사 인텔리빅스,액정모니터,R26TB01576764,20260224,2월,2360000.0,2360000.0,Y,Y,MAS (자동추론)
1148199927,주식회사 인텔리빅스,액정모니터,R26TB01576764,20260224,2월,353000.0,353000.0,Y,Y,MAS (자동추론)
1148199927,주식회사 인텔리빅스,전원공급장치,R26TB01576764,20260224,2월,548000.0,548000.0,Y,Y,MAS (자동추론)
1148199927,주식회사 인텔리빅스,누전차단기,R26TB01576764,20260224,2월,206000.0,206000.0,Y,Y,MAS (자동추론)
1348633147,(주)현명,금속기둥,R26TB01576864,20260224,2월,1295900.0,1295900.0,Y,Y,MAS (수동입력)
1138618789,이노뎁(주),영상감시장치,R26TB01576963,20260224,2월,1719000.0,1719000.0,Y,N,우수조달/일반경쟁
1138618789,이노뎁(주),하드디스크드라이브,R26TB01576963,20260224,2월,9400000.0,9400000.0,Y,Y,MAS (자동추론)
1138618789,이노뎁(주),누전차단기,R26TB01576963,20260224,2월,180000.0,180000.0,Y,Y,MAS (자동추론)
1138618789,이노뎁(주),영상감시장치,R26TB01576963,20260226,2월,-1719000.0,-1719000.0,Y,N,우수조달/일반경쟁
1138618789,이노뎁(주),하드디스크드라이브,R26TB01576963,20260226,2월,-9400000.0,-9400000.0,Y,Y,MAS (자동추론)
1138618789,이노뎁(주),누전차단기,R26TB01576963,20260226,2월,-180000.0,-180000.0,Y,Y,MAS (자동추론)
1138618789,이노뎁(주),영상감시장치,R26TB01576979,20260224,2월,1719000.0,1719000.0,Y,N,우수조달/일반경쟁
1138618789,이노뎁(주),하드디스크드라이브,R26TB01576979,20260224,2월,9400000.0,9400000.0,Y,Y,MAS (자동추론)
1138618789,이노뎁(주),누전차단기,R26TB01576979,20260224,2월,180000.0,180000.0,Y,Y,MAS (자동추론)
1228643768,주식회사 비알인포텍,영상감시장치,R26TB01577005,20260224,2월,14340000.0,14340000.0,Y,N,우수조달/일반경쟁
1228643768,주식회사 비알인포텍,영상감시장치,R26TB01577005,20260224,2월,19900000.0,19900000.0,Y,N,우수조달/일반경쟁
2148632482,주식회사 시큐인포,영상감시장치,R26TB01577073,20260224,2월,3963000.0,3963000.0,Y,N,우수조달/일반경쟁
2148632482,주식회사 시큐인포,영상감시장치,R26TB01577073,20260224,2월,3354000.0,3354000.0,Y,N,우수조달/일반경쟁
2148632482,주식회사 시큐인포,금속상자,R26TB01577073,20260224,2월,1517000.0,1517000.0,Y,Y,MAS (자동추론)
2148632482,주식회사 시큐인포,네트워크스위치,R26TB01577073,20260224,2월,596000.0,596000.0,Y,Y,MAS (자동추론)
2148632482,주식회사 시큐인포,하드디스크드라이브,R26TB01577073,20260224,2월,5040000.0,5040000.0,Y,Y,MAS (자동추론)
2148632482,주식회사 시큐인포,누전차단기,R26TB01577073,20260224,2월,534000.0,534000.0,Y,Y,MAS (자동추론)
2148632482,주식회사 시큐인포,서지흡수기,R26TB01577073,20260224,2월,135000.0,135000.0,Y,Y,MAS (자동추론)
2148632482,주식회사 시큐인포,서지흡수기,R26TB01577073,20260224,2월,110000.0,110000.0,Y,Y,MAS (자동추론)
2148632482,주식회사 시큐인포,카메라브래킷,R26TB01577073,20260224,2월,60000.0,60000.0,Y,Y,MAS (자동추론)
2148632482,주식회사 시큐인포,액정모니터,R26TB01577073,20260224,2월,1208000.0,1208000.0,Y,Y,MAS (자동추론)
2148632482,주식회사 시큐인포,영상감시장치,R26TB01577074,20260224,2월,1300000.0,1300000.0,Y,Y,MAS (수동입력)
2148632482,주식회사 시큐인포,광분배함,R26TB01577074,20260224,2월,217560.0,217560.0,Y,Y,MAS (수동입력)
2148632482,주식회사 시큐인포,광점퍼코드,R26TB01577074,20260224,2월,26160.0,26160.0,Y,Y,MAS (수동입력)
2148632482,주식회사 시큐인포,난연전력케이블,R26TB01577074,20260224,2월,1674000.0,1674000.0,Y,Y,MAS (수동입력)
2148632482,주식회사 시큐인포,UTP케이블,R26TB01577074,20260224,2월,493200.0,493200.0,Y,Y,MAS (수동입력)
2148632482,주식회사 시큐인포,LAP외피광케이블,R26TB01577074,20260224,2월,1255500.0,1255500.0,Y,Y,MAS (수동입력)
2148632482,주식회사 시큐인포,정보통신공사,R26TB01577074,20260224,2월,2122680.0,2122680.0,Y,Y,MAS (수동입력)
2148632482,주식회사 시큐인포,정보통신공사,R26TB01577074,20260224,2월,4126040.0,4126040.0,Y,Y,MAS (수동입력)
2148632482,주식회사 시큐인포,폴리에틸렌전선관,R26TB01577074,20260224,2월,1097400.0,1097400.0,Y,Y,MAS (수동입력)
2148632482,주식회사 시큐인포,1종금속제가요전선관,R26TB01577074,20260224,2월,894300.0,894300.0,Y,Y,MAS (수동입력)
2148632482,주식회사 시큐인포,풀박스,R26TB01577074,20260224,2월,237540.0,237540.0,Y,Y,MAS (수동입력)
2148632482,주식회사 시큐인포,토공사,R26TB01577074,20260224,2월,911250.0,911250.0,Y,Y,MAS (수동입력)
2148632482,주식회사 시큐인포,토공사,R26TB01577074,20260224,2월,447750.0,447750.0,Y,Y,MAS (수동입력)
2148632482,주식회사 시큐인포,정보통신공사,R26TB01577074,20260224,2월,4120050.0,4120050.0,Y,Y,MAS (수동입력)
2148632482,주식회사 시큐인포,정보통신공사,R26TB01577074,20260224,2월,3622080.0,3622080.0,Y,Y,MAS (수동입력)
1138645971,주식회사 포딕스시스템,영상정보디스플레이장치,R26TB01577101,20260224,2월,4085000.0,4085000.0,Y,Y,MAS (수동입력)
1228643768,주식회사 비알인포텍,영상감시장치,R26TB01577207,20260224,2월,2532000.0,2532000.0,Y,N,우수조달/일반경쟁
1138618789,이노뎁(주),통신소프트웨어,R26TB01577264,20260224,2월,440000.0,440000.0,Y,Y,MAS (자동추론)
1138618789,이노뎁(주),통신소프트웨어,R26TB01577634,20260224,2월,440000.0,440000.0,Y,Y,MAS (자동추론)
1228643768,주식회사 비알인포텍,영상감시장치,R26TB01577681,20260224,2월,2532000.0,2532000.0,Y,N,우수조달/일반경쟁
