업체명,물품분류명,금액,납품요구번호,MAS여부,월
주식회사 디라직,브래킷,0,2423325919,Y,1월
주식회사 디라직,콤팩트디스크재생또는녹음기,0,2423325919,Y,1월
주식회사 디라직,오디오장비커넥터및스테이지박스,0,2423325919,Y,1월
주식회사 디라직,오디오장비커넥터및스테이지박스,0,2423325919,Y,1월
주식회사 디라직,리모트앰프,0,2423325919,Y,1월
주식회사 디라직,스피커제어유닛,0,2423325919,Y,1월
주식회사 디라직,스피커제어유닛,0,2423325919,Y,1월
주식회사 디라직,"오디오믹서,증폭기결합",0,2423325919,Y,1월
주식회사 디라직,오디오앰프,0,2423325919,Y,1월
주식회사 디라직,오디오앰프,0,2423325919,Y,1월
주식회사 디라직,오디오앰프,0,2423325919,Y,1월
주식회사 디라직,전원공급장치,0,2423325919,Y,1월
주식회사 디라직,전원공급장치,0,2423325919,Y,1월
주식회사 디라직,오디오앰프,0,2423325919,Y,1월
주식회사 디라직,오디오앰프,0,2423325919,Y,1월
주식회사 그린아이티코리아,영상감시장치,-3207000,2423440685,N,1월
주식회사 그린아이티코리아,상자,-677000,2423440685,N,1월
주식회사 그린아이티코리아,경보장치,-6300000,2423440685,N,1월
이노뎁(주),주차관제장치,0,2424358420,N,1월
이노뎁(주),주차관제장치,0,2424358420,N,1월
이노뎁(주),주차관제장치,0,2424358420,N,1월
이노뎁(주),주차관제장치,0,2424358420,N,1월
이노뎁(주),주차관제장치,0,2424358420,N,1월
이노뎁(주),주차관제장치,0,2424358420,N,1월
이노뎁(주),주차관제장치,0,2424358420,N,1월
이노뎁(주),상자,0,2424358420,N,1월
이노뎁(주),네트워크스위치,0,2424358420,N,1월
이노뎁(주),네트워크스위치,0,2424358420,N,1월
이노뎁(주),LCD패널또는모니터,0,2424358420,N,1월
이노뎁(주),IP전화기,0,2424358420,N,1월
이노뎁(주),네트워크시스템장비용랙,0,2424358420,N,1월
이노뎁(주),주차관제장치,17596700,2424358420,N,1월
이노뎁(주),네트워크스위치,0,2424358429,N,1월
이노뎁(주),네트워크시스템장비용랙,-1017000,2424358429,N,1월
이노뎁(주),출입통제시스템,0,2424358429,N,1월
이노뎁(주),출입통제시스템,15780000,2424358429,N,1월
이노뎁(주),출입통제시스템,0,2424358429,N,1월
이노뎁(주),출입통제시스템,1188000,2424358429,N,1월
이노뎁(주),출입통제시스템,5355000,2424358429,N,1월
이노뎁(주),출입통제시스템,-19020000,2424358429,N,1월
이노뎁(주),출입통제시스템,-700000,2424358429,N,1월
이노뎁(주),LCD패널또는모니터,0,2424358429,N,1월
이노뎁(주),출입통제시스템,15855000,2424358429,N,1월
이노뎁(주),출입통제시스템,1392000,2424358429,N,1월
이노뎁(주),출입통제시스템,369000,2424358429,N,1월
주식회사 진명아이앤씨,이퀄라이저,0,2524435511,Y,1월
주식회사 진명아이앤씨,이퀄라이저,0,2524435511,Y,1월
주식회사 진명아이앤씨,오디오모니터,0,2524435511,Y,1월
주식회사 진명아이앤씨,전원공급장치,0,2524435511,Y,1월
주식회사 진명아이앤씨,전원공급장치,0,2524435511,Y,1월
주식회사 진명아이앤씨,스피커제어유닛,0,2524435511,Y,1월
주식회사 진명아이앤씨,스피커제어유닛,0,2524435511,Y,1월
주식회사 진명아이앤씨,스피커제어유닛,0,2524435511,Y,1월
주식회사 진명아이앤씨,스피커제어유닛,0,2524435511,Y,1월
주식회사 진명아이앤씨,화재경보장치,0,2524435511,Y,1월
주식회사 진명아이앤씨,릴레이보드또는다중릴레이모듈,0,2524435511,Y,1월
주식회사 진명아이앤씨,네트워크시스템장비용랙,0,2524435511,Y,1월
주식회사 진명아이앤씨,네트워크시스템장비용랙,0,2524435511,Y,1월
주식회사 진명아이앤씨,네트워크시스템장비용랙,0,2524435511,Y,1월
주식회사 진명아이앤씨,콤팩트디스크재생또는녹음기,0,2524435511,Y,1월
주식회사 진명아이앤씨,오디오장비커넥터및스테이지박스,0,2524435511,Y,1월
주식회사 진명아이앤씨,리모트앰프,0,2524435511,Y,1월
주식회사 진명아이앤씨,리모트앰프,0,2524435511,Y,1월
주식회사 진명아이앤씨,스피커,0,2524435511,Y,1월
