업체명,물품분류명,금액,납품요구번호,MAS여부,월
주식회사 티제이원,텔레비전거치대,-274000,1223261534,N,2월
주식회사 티제이원,전원공급장치,-465600,1223261534,N,2월
주식회사 티제이원,카메라받침대,-8940400,1223261534,N,2월
주식회사 티제이원,네트워크시스템장비용랙,-2198000,1223261534,N,2월
주식회사 티제이원,전기함,-414000,1223261534,N,2월
주식회사 티제이원,유선송신기또는수신기,-710000,1223261534,N,2월
주식회사 티제이원,영상정보디스플레이장치,-12468000,1223261534,N,2월
주식회사 티제이원,네트워크시스템장비용랙,-1497900,1223261534,N,2월
주식회사 티제이원,보안용카메라,-5664000,1223261534,N,2월
주식회사 티제이원,LCD패널또는모니터,-960000,1223261534,N,2월
주식회사 티제이원,카메라받침대,-330000,1223261534,N,2월
주식회사 티제이원,네트워크스위치,-6145000,1223261534,N,2월
주식회사 티제이원,영상감시장치,-11342000,1223261534,N,2월
주식회사 티제이원,보안용카메라,-66216000,1223261534,N,2월
주식회사 티제이원,하드디스크드라이브,-6912000,1223261534,N,2월
주식회사 티제이원,디지털비디오레코더,-23016000,1223261534,N,2월
주식회사센텍,보안용카메라,-680000,1224260202,N,2월
주식회사 홍석,네트워크스위치,0,2224319208,N,2월
주식회사 홍석,하드디스크드라이브,0,2224319208,N,2월
주식회사 홍석,컴퓨터서버,0,2224319208,N,2월
주식회사 홍석,전원공급장치,0,2224319208,N,2월
주식회사 홍석,유선송신기또는수신기,123000,2224319208,N,2월
주식회사 홍석,디지털비디오레코더,0,2224319208,N,2월
주식회사 홍석,경보장치,0,2224319208,N,2월
주식회사 홍석,인터콤시스템,1653000,2224319208,N,2월
주식회사 홍석,멀티미디어수신기,0,2224319208,N,2월
주식회사 홍석,영상감시장치,0,2224319208,N,2월
주식회사 홍석,LCD패널또는모니터,0,2224319208,N,2월
주식회사 홍석,네트워크시스템장비용랙,0,2224319208,N,2월
주식회사 홍석,보안용카메라,850000,2224319208,N,2월
주식회사 홍석,보안용카메라,0,2224319208,N,2월
주식회사 홍석,유선송신기또는수신기,123000,2224319208,N,2월
주식회사 그린아이티코리아,주차관제장치,0,2323412004,N,2월
주식회사 그린아이티코리아,전원공급장치,0,2323412004,N,2월
주식회사 그린아이티코리아,주차관제장치,-6088000,2323412004,N,2월
주식회사 그린아이티코리아,전원공급장치,0,2323412009,N,2월
주식회사 그린아이티코리아,서지방지장치,0,2323412009,N,2월
주식회사 그린아이티코리아,서지방지장치,-740800,2323412009,N,2월
주식회사 그린아이티코리아,보안용카메라,0,2323412009,N,2월
주식회사 그린아이티코리아,보안용카메라,0,2323412009,N,2월
주식회사 그린아이티코리아,전기함,0,2323412009,N,2월
주식회사 그린아이티코리아,네트워크스위치,0,2323412009,N,2월
주식회사 그린아이티코리아,영상감시장치,0,2323412009,N,2월
주식회사 그린아이티코리아,스피커,0,2323412009,N,2월
주식회사 그린아이티코리아,누전차단기,0,2323412009,N,2월
주식회사 그린아이티코리아,광송신기또는수신기,-142000,2323412009,N,2월
주식회사 그린아이티코리아,광분배함,-220000,2323412009,N,2월
주식회사 그린아이티코리아,광섬유케이블어셈블리,-29200,2323412009,N,2월
주식회사 그린아이티코리아,카메라받침대,0,2323412009,N,2월
주식회사 그린아이티코리아,접지장치또는조립품,0,2323412036,Y,2월
주식회사 그린아이티코리아,접지장치또는조립품,0,2323412036,Y,2월
주식회사 그린아이티코리아,안내판,-863560,2323412036,Y,2월
주식회사 그린아이티코리아,전력케이블,0,2323412036,Y,2월
주식회사 그린아이티코리아,네트워크케이블,0,2323412036,Y,2월
주식회사 그린아이티코리아,옥외광섬유케이블,-1617000,2323412036,Y,2월
주식회사 그린아이티코리아,정보통신공사,-446880,2323412036,Y,2월
주식회사 그린아이티코리아,정보통신공사,-868640,2323412036,Y,2월
주식회사 그린아이티코리아,전선관,0,2323412036,Y,2월
주식회사 그린아이티코리아,정보통신공사,0,2323412036,Y,2월
주식회사 그린아이티코리아,정보통신공사,0,2323412036,Y,2월
주식회사 그린아이티코리아,정보통신공사,0,2323412036,Y,2월
이노뎁(주),통신서버소프트웨어,-5280000,2524351121,N,2월
주식회사 세오,하드디스크드라이브,-9399000,2524351123,N,2월
이노뎁(주),주차관제장치,0,3824371662,N,2월
이노뎁(주),주차관제장치,0,3824371662,N,2월
이노뎁(주),주차관제장치,0,3824371662,N,2월
이노뎁(주),주차관제장치,0,3824371662,N,2월
이노뎁(주),주차관제장치,0,3824371662,N,2월
이노뎁(주),주차관제장치,0,3824371662,N,2월
이노뎁(주),주차관제장치,0,3824371662,N,2월
이노뎁(주),주차관제장치,0,3824371662,N,2월
이노뎁(주),주차관제장치,-16992000,3824371662,N,2월
이노뎁(주),주차관제장치,-8794500,3824371662,N,2월
이노뎁(주),주차관제장치,0,3824371662,N,2월
이노뎁(주),주차관제장치,0,3824371662,N,2월
이노뎁(주),주차관제장치,0,3824371662,N,2월
이노뎁(주),LCD패널또는모니터,0,3824371662,N,2월
이노뎁(주),주차관제장치,0,3824371662,N,2월
주식회사 에스카,영상감시장치,0,3923330727,N,2월
주식회사 에스카,보안용카메라,-6900000,3923330727,N,2월
주식회사 에스카,보안용카메라,0,3923330727,N,2월
주식회사 에스카,디지털비디오레코더,-7075000,3923330727,N,2월
주식회사 에스카,디지털비디오레코더,0,3923330727,N,2월
주식회사 에스카,하드디스크드라이브,-750900,3923330727,N,2월
주식회사 에스카,LCD패널또는모니터,0,3923330727,N,2월
주식회사 에스카,영상정보디스플레이장치,-3117000,3923330727,N,2월
주식회사 에스카,광섬유케이블어셈블리,26880,3923330727,N,2월
주식회사 에스카,광분배함,0,3923330727,N,2월
주식회사 에스카,광분배함,0,3923330727,N,2월
주식회사 에스카,네트워크스위치,1327000,3923330727,N,2월
주식회사 에스카,네트워크스위치,0,3923330727,N,2월
주식회사 에스카,네트워크스위치,-1913000,3923330727,N,2월
주식회사 에스카,네트워크스위치,138000,3923330727,N,2월
주식회사 에스카,네트워크시스템장비용랙,-58000,3923330727,N,2월
주식회사 에스카,네트워크시스템장비용랙,-600000,3923330727,N,2월
주식회사 에스카,네트워크시스템장비용랙,0,3923330727,N,2월
주식회사 에스카,서지방지장치,143000,3923330727,N,2월
주식회사 에스카,서지방지장치,-483000,3923330727,N,2월
주식회사 에스카,카메라받침대,0,3923330727,N,2월
주식회사 에스카,전원공급장치,-232800,3923330727,N,2월
주식회사 에스카,누전차단기,239000,3923330727,N,2월
주식회사 에스카,전기함,-333650,3924300120,Y,2월
주식회사 세오,상자,-157000,R25TB00295082,N,2월
주식회사 세오,스트로보또는경고등,-121000,R25TB00295082,N,2월
주식회사 세오,누전차단기,-114500,R25TB00295082,N,2월
주식회사 세오,네트워크스위치,-1193000,R25TB00295082,N,2월
주식회사 세오,광분배함,-119000,R25TB00295082,N,2월
주식회사 세오,보안용카메라,-11480000,R25TB00295082,N,2월
주식회사 세오,보안용카메라,-1111000,R25TB00295082,N,2월
주식회사 세오,보안용카메라,-4126000,R25TB00295082,N,2월
주식회사 세오,영상감시장치,-2444000,R25TB00295082,N,2월
주식회사 세오,스피커,-109000,R25TB00295082,N,2월
주식회사 세오,금속기둥,-6060000,R25TB00297516,Y,2월
주식회사 세오,제어케이블,-26400,R25TB00297594,Y,2월
주식회사 세오,네트워크케이블,-54800,R25TB00297594,Y,2월
주식회사 세오,전력케이블,-55800,R25TB00297594,Y,2월
주식회사 세오,광섬유케이블어셈블리,-17440,R25TB00297594,Y,2월
주식회사 세오,서지방지장치,-274300,R25TB00297594,Y,2월
주식회사 세오,서지방지장치,-243620,R25TB00297594,Y,2월
주식회사 세오,안내판,-215890,R25TB00297594,Y,2월
주식회사 세오,정보통신공사,-223440,R25TB00297594,Y,2월
주식회사 세오,정보통신공사,-434320,R25TB00297594,Y,2월
주식회사 아이엔아이,하드디스크드라이브,-8994000,R25TB00302896,N,2월
주식회사 그린아이티코리아,정보통신공사,-1117200,R25TB00382062,Y,2월
주식회사 그린아이티코리아,정보통신공사,-2171600,R25TB00382062,Y,2월
주식회사 그린아이티코리아,생체인식장비,-677000,R25TB00430991,N,2월
주식회사 그린아이티코리아,LCD패널또는모니터,-160000,R25TB00430991,N,2월
주식회사 그린아이티코리아,네트워크스위치,-223200,R25TB00430991,N,2월
주식회사 그린아이티코리아,네트워크시스템장비용랙,-1313000,R25TB00430991,N,2월
주식회사 그린아이티코리아,출입통제시스템,0,R25TB00430991,N,2월
주식회사 그린아이티코리아,출입통제시스템,0,R25TB00430991,N,2월
주식회사 그린아이티코리아,출입통제시스템,-380000,R25TB00430991,N,2월
주식회사 그린아이티코리아,출입통제시스템,0,R25TB00430991,N,2월
주식회사 그린아이티코리아,출입통제시스템,-14525700,R25TB00430991,N,2월
주식회사 그린아이티코리아,출입통제시스템,0,R25TB00430991,N,2월
주식회사 그린아이티코리아,출입통제시스템,0,R25TB00430991,N,2월
주식회사 그린아이티코리아,출입통제시스템,0,R25TB00430991,N,2월
주식회사 그린아이티코리아,출입통제시스템,0,R25TB00532012,N,2월
주식회사 그린아이티코리아,출입통제시스템,0,R25TB00532012,N,2월
주식회사 그린아이티코리아,출입통제시스템,0,R25TB00532012,N,2월
주식회사 그린아이티코리아,출입통제시스템,0,R25TB00532012,N,2월
주식회사 그린아이티코리아,출입통제시스템,0,R25TB00532012,N,2월
주식회사 그린아이티코리아,출입통제시스템,0,R25TB00532012,N,2월
주식회사 그린아이티코리아,출입통제시스템,0,R25TB00532012,N,2월
주식회사 그린아이티코리아,LCD패널또는모니터,0,R25TB00532012,N,2월
주식회사 그린아이티코리아,광분배함,0,R25TB00532012,N,2월
주식회사 그린아이티코리아,광분배함,0,R25TB00532012,N,2월
주식회사 그린아이티코리아,광송신기또는수신기,0,R25TB00532012,N,2월
주식회사 그린아이티코리아,광섬유케이블어셈블리,0,R25TB00532012,N,2월
주식회사 그린아이티코리아,전원공급장치,0,R25TB00532012,N,2월
주식회사 그린아이티코리아,네트워크시스템장비용랙,-2798100,R25TB00532012,N,2월
주식회사 그린아이티코리아,네트워크시스템장비용랙,0,R25TB00532012,N,2월
주식회사 그린아이티코리아,출입통제시스템,0,R25TB00532012,N,2월
주식회사 그린아이티코리아,네트워크스위치,0,R25TB00532012,N,2월
주식회사 그린아이티코리아,출입통제시스템,0,R25TB00532012,N,2월
주식회사 그린아이티코리아,출입통제시스템,0,R25TB00532012,N,2월
주식회사 그린아이티코리아,LCD패널또는모니터,0,R25TB00532012,N,2월
주식회사 그린아이티코리아,네트워크스위치,0,R25TB00532012,N,2월
주식회사 그린아이티코리아,컴퓨터서버,0,R25TB00532012,N,2월
주식회사 송우인포텍,하드디스크드라이브,0,R25TB00652873,N,2월
주식회사 송우인포텍,LCD패널또는모니터,0,R25TB00652873,N,2월
주식회사 송우인포텍,유선송신기또는수신기,0,R25TB00652873,N,2월
주식회사 송우인포텍,랙캐비닛용패널,0,R25TB00652873,N,2월
주식회사 송우인포텍,보안용카메라,-4864000,R25TB00652873,N,2월
주식회사 송우인포텍,영상감시장치,0,R25TB00652873,N,2월
주식회사 송우인포텍,영상감시장치,0,R25TB00652873,N,2월
주식회사 송우인포텍,영상감시장치,0,R25TB00652873,N,2월
주식회사 그린아이티코리아,정보통신공사,-1117200,R25TB00721281,Y,2월
주식회사 그린아이티코리아,정보통신공사,-2171600,R25TB00721281,Y,2월
주식회사 홍석,안내판,-950760,R25TB00727140,Y,2월
주식회사 홍석,전원공급장치,-548000,R25TB00728256,N,2월
주식회사 홍석,전기함,-368000,R25TB00728256,N,2월
주식회사 홍석,하드디스크드라이브,-4846200,R25TB00728256,N,2월
주식회사 홍석,멀티스크린컴퓨터,-2736000,R25TB00728256,N,2월
주식회사 홍석,LCD패널또는모니터,-646000,R25TB00728256,N,2월
주식회사 홍석,유선송신기또는수신기,-710000,R25TB00728256,N,2월
주식회사 홍석,네트워크스위치,-6784000,R25TB00728256,N,2월
주식회사 홍석,네트워크시스템장비용랙,-1485000,R25TB00728256,N,2월
주식회사 홍석,네트워크시스템장비용랙,-1329000,R25TB00728256,N,2월
주식회사 홍석,영상정보디스플레이장치,-5666000,R25TB00728256,N,2월
주식회사 홍석,카메라받침대,-1070000,R25TB00728256,N,2월
주식회사 홍석,영상감시장치,-12234000,R25TB00728256,N,2월
주식회사 홍석,영상감시장치,-47320000,R25TB00728256,N,2월
주식회사 홍석,영상감시장치,-10192000,R25TB00728256,N,2월
주식회사 에스카,광섬유케이블어셈블리,0,R25TB00731222,N,2월
주식회사 에스카,전원공급장치,0,R25TB00731222,N,2월
주식회사 에스카,전기함,0,R25TB00731222,N,2월
주식회사 에스카,하드디스크드라이브,0,R25TB00731222,N,2월
주식회사 에스카,LCD패널또는모니터,0,R25TB00731222,N,2월
주식회사 에스카,유선송신기또는수신기,0,R25TB00731222,N,2월
주식회사 에스카,유선송신기또는수신기,0,R25TB00731222,N,2월
주식회사 에스카,유선송신기또는수신기,0,R25TB00731222,N,2월
주식회사 에스카,네트워크스위치,0,R25TB00731222,N,2월
주식회사 에스카,네트워크스위치,0,R25TB00731222,N,2월
주식회사 에스카,네트워크시스템장비용랙,0,R25TB00731222,N,2월
주식회사 에스카,네트워크시스템장비용랙,0,R25TB00731222,N,2월
주식회사 에스카,네트워크시스템장비용랙,0,R25TB00731222,N,2월
주식회사 에스카,광분배함,0,R25TB00731222,N,2월
주식회사 에스카,광분배함,0,R25TB00731222,N,2월
주식회사 에스카,리모트앰프,0,R25TB00731222,N,2월
주식회사 에스카,경보장치,0,R25TB00731222,N,2월
주식회사 에스카,경보장치,0,R25TB00731222,N,2월
주식회사 에스카,보안용카메라,0,R25TB00731222,N,2월
주식회사 에스카,보안용카메라,-9632000,R25TB00731222,N,2월
주식회사 에스카,영상감시장치,0,R25TB00731222,N,2월
주식회사 에스카,영상감시장치,0,R25TB00731222,N,2월
주식회사 에스카,멀티미디어수신기,0,R25TB00731222,N,2월
주식회사 세오,광송신기또는수신기,-116520,R25TB00740556,N,2월
주식회사 홍석,상자,0,R25TB00768523,N,2월
주식회사 홍석,상자,-6020000,R25TB00768523,N,2월
주식회사 홍석,광섬유케이블어셈블리,-134400,R25TB00768523,N,2월
주식회사 홍석,전원공급장치,0,R25TB00768523,N,2월
주식회사 홍석,하드디스크드라이브,0,R25TB00768523,N,2월
주식회사 홍석,멀티스크린컴퓨터,0,R25TB00768523,N,2월
주식회사 홍석,LCD패널또는모니터,0,R25TB00768523,N,2월
주식회사 홍석,네트워크스위치,-1490000,R25TB00768523,N,2월
주식회사 홍석,네트워크스위치,0,R25TB00768523,N,2월
주식회사 홍석,네트워크스위치,-4765000,R25TB00768523,N,2월
주식회사 홍석,광분배함,-473000,R25TB00768523,N,2월
주식회사 홍석,광분배함,0,R25TB00768523,N,2월
주식회사 홍석,영상감시장치,-18740000,R25TB00768523,N,2월
(주)앤다스,영상감시장치,-3258000,R25TB00771440,N,2월
(주)앤다스,광분배함,-94600,R25TB00771440,N,2월
(주)앤다스,광분배함,0,R25TB00771440,N,2월
(주)앤다스,광섬유케이블어셈블리,-27200,R25TB00771440,N,2월
(주)앤다스,보안용카메라,-1169000,R25TB00771440,N,2월
(주)앤다스,서지방지장치,-98100,R25TB00771440,N,2월
(주)앤다스,서지방지장치,-133200,R25TB00771440,N,2월
(주)앤다스,하드디스크드라이브,0,R25TB00771440,N,2월
(주)앤다스,카메라받침대,0,R25TB00771440,N,2월
(주)앤다스,디지털비디오레코더,0,R25TB00771440,N,2월
(주)앤다스,네트워크스위치,0,R25TB00771440,N,2월
(주)앤다스,네트워크스위치,-1683000,R25TB00771440,N,2월
(주)앤다스,네트워크스위치,-138000,R25TB00771440,N,2월
(주)앤다스,네트워크시스템장비용랙,0,R25TB00771440,N,2월
(주)앤다스,네트워크시스템장비용랙,0,R25TB00771440,N,2월
(주)앤다스,전원공급장치,0,R25TB00771440,N,2월
(주)앤다스,LCD패널또는모니터,0,R25TB00771440,N,2월
(주)앤다스,상자,-1410000,R25TB00771440,N,2월
(주)앤다스,누전차단기,-287000,R25TB00771440,N,2월
이노뎁(주),해석또는과학소프트웨어,-440000,R25TB00817379,N,2월
이노뎁(주),통신서버소프트웨어,-440000,R25TB00817380,N,2월
주식회사 그린아이티코리아,영상감시장치,0,R25TB00839846,N,2월
주식회사 그린아이티코리아,보안용카메라,0,R25TB00839846,N,2월
주식회사 그린아이티코리아,보안용카메라,0,R25TB00839846,N,2월
주식회사 그린아이티코리아,컴퓨터서버,0,R25TB00839846,N,2월
주식회사 그린아이티코리아,전원공급장치,0,R25TB00839846,N,2월
주식회사 그린아이티코리아,네트워크시스템장비용랙,0,R25TB00839846,N,2월
주식회사 그린아이티코리아,LCD패널또는모니터,0,R25TB00839846,N,2월
주식회사 그린아이티코리아,카메라받침대,-343800,R25TB00839846,N,2월
주식회사 그린아이티코리아,송수신기및미디어컨버터,0,R25TB00839846,N,2월
주식회사 그린아이티코리아,서지방지장치,0,R25TB00839846,N,2월
주식회사 그린아이티코리아,하드디스크드라이브,0,R25TB00839846,N,2월
주식회사 그린아이티코리아,전기함,-1449000,R25TB00839846,N,2월
주식회사 그린아이티코리아,상자,-1744000,R25TB00839846,N,2월
주식회사 그린아이티코리아,네트워크스위치,0,R25TB00839846,N,2월
주식회사 그린아이티코리아,안내판,0,R25TB00839846,N,2월
주식회사 비알인포텍,상자,-2146000,R25TB00878487,N,2월
주식회사 비알인포텍,광섬유케이블어셈블리,-20000,R25TB00878487,N,2월
주식회사 비알인포텍,전원공급장치,-548000,R25TB00878487,N,2월
주식회사 비알인포텍,서지방지장치,-270000,R25TB00878487,N,2월
주식회사 비알인포텍,서지방지장치,-1560000,R25TB00878487,N,2월
주식회사 비알인포텍,누전차단기,-356000,R25TB00878487,N,2월
주식회사 비알인포텍,하드디스크드라이브,-864000,R25TB00878487,N,2월
주식회사 비알인포텍,LCD패널또는모니터,-631800,R25TB00878487,N,2월
주식회사 비알인포텍,광송신기또는수신기,-132000,R25TB00878487,N,2월
주식회사 비알인포텍,네트워크스위치,-1982000,R25TB00878487,N,2월
주식회사 비알인포텍,네트워크스위치,-1395000,R25TB00878487,N,2월
주식회사 비알인포텍,광분배함,-73700,R25TB00878487,N,2월
주식회사 비알인포텍,광분배함,-164300,R25TB00878487,N,2월
주식회사 비알인포텍,카메라받침대,-788000,R25TB00878487,N,2월
주식회사 비알인포텍,카메라받침대,-524000,R25TB00878487,N,2월
주식회사 비알인포텍,보안용카메라,-9424000,R25TB00878487,N,2월
주식회사 비알인포텍,영상감시장치,-7289000,R25TB00878487,N,2월
주식회사 비알인포텍,네트워크시스템장비용랙,-891700,R25TB00878488,Y,2월
주식회사 비알인포텍,안내판,-647670,R25TB00878488,Y,2월
주식회사 비알인포텍,정보통신공사,-223440,R25TB00878488,Y,2월
주식회사 비알인포텍,정보통신공사,-434320,R25TB00878488,Y,2월
주식회사 비알인포텍,정보통신공사,-275920,R25TB00878488,Y,2월
주식회사 비알인포텍,정보통신공사,-998800,R25TB00878488,Y,2월
주식회사 비알인포텍,정보통신공사,-109760,R25TB00878488,Y,2월
이노뎁(주),통신서버소프트웨어,-2200000,R25TB00907184,N,2월
주식회사 비알인포텍,전원공급장치,-548000,R25TB00911968,N,2월
주식회사 비알인포텍,LCD패널또는모니터,-342000,R25TB00911968,N,2월
주식회사 비알인포텍,네트워크스위치,-1395000,R25TB00911968,N,2월
주식회사 비알인포텍,네트워크시스템장비용랙,-830000,R25TB00911968,N,2월
주식회사 비알인포텍,보안용카메라,-18144000,R25TB00911968,N,2월
주식회사 비알인포텍,보안용카메라,-1178000,R25TB00911968,N,2월
주식회사 비알인포텍,영상감시장치,-6642000,R25TB00911968,N,2월
주식회사센텍,카메라받침대,282620,R25TB00917772,Y,2월
주식회사센텍,영상감시장치,8560000,R25TB00917772,Y,2월
주식회사센텍,카메라받침대,282620,R25TB00917899,Y,2월
주식회사센텍,영상감시장치,8560000,R25TB00917899,Y,2월
주식회사 제노시스,전원공급장치,0,R25TB01006420,N,2월
주식회사 제노시스,전기함,0,R25TB01006420,N,2월
주식회사 제노시스,하드디스크드라이브,0,R25TB01006420,N,2월
주식회사 제노시스,LCD패널또는모니터,0,R25TB01006420,N,2월
주식회사 제노시스,네트워크스위치,0,R25TB01006420,N,2월
주식회사 제노시스,네트워크시스템장비용랙,-919000,R25TB01006420,N,2월
주식회사 제노시스,보안용카메라,0,R25TB01006420,N,2월
주식회사 제노시스,디지털비디오레코더,0,R25TB01006420,N,2월
주식회사 디라직,통신케이블어셈블리,0,R25TB01013717,Y,2월
주식회사 디라직,통신케이블어셈블리,0,R25TB01013717,Y,2월
주식회사 디라직,브래킷,0,R25TB01013717,Y,2월
주식회사 디라직,전원공급장치,0,R25TB01013717,Y,2월
주식회사 디라직,플러그용잭,0,R25TB01013717,Y,2월
주식회사 디라직,플러그용잭,0,R25TB01013717,Y,2월
주식회사 디라직,플러그용잭,-2128000,R25TB01013717,Y,2월
주식회사 디라직,네트워크시스템장비용랙,0,R25TB01013717,Y,2월
주식회사 디라직,"오디오믹서,증폭기결합",0,R25TB01013717,Y,2월
주식회사 디라직,랙캐비닛용패널,0,R25TB01013717,Y,2월
주식회사 디라직,랙캐비닛용패널,0,R25TB01013717,Y,2월
주식회사 디라직,스피커,0,R25TB01013717,Y,2월
주식회사 디라직,스피커,0,R25TB01013717,Y,2월
주식회사 디라직,콤팩트디스크재생또는녹음기,0,R25TB01013717,Y,2월
주식회사 디라직,이퀄라이저,0,R25TB01013717,Y,2월
주식회사 디라직,오디오앰프,0,R25TB01013717,Y,2월
주식회사 디라직,무선마이크장치,0,R25TB01013717,Y,2월
주식회사 디라직,무선마이크장치,0,R25TB01013717,Y,2월
주식회사 디라직,마이크스탠드,0,R25TB01013717,Y,2월
주식회사 디라직,마이크스탠드,0,R25TB01013717,Y,2월
주식회사 시큐인포,하드디스크드라이브,-805000,R25TB01061180,N,2월
주식회사 시큐인포,LCD패널또는모니터,-302000,R25TB01061180,N,2월
주식회사 시큐인포,네트워크스위치,-229000,R25TB01061180,N,2월
주식회사 시큐인포,카메라받침대,-150000,R25TB01061180,N,2월
주식회사 시큐인포,디지털비디오레코더,-1900000,R25TB01061180,N,2월
(주)비엔에스테크,절연전선및피복선,61500,R25TB01071864,Y,2월
(주)비엔에스테크,네트워크케이블,411000,R25TB01071864,Y,2월
(주)비엔에스테크,전력케이블,837000,R25TB01071864,Y,2월
(주)비엔에스테크,스트로보또는경고등,347100,R25TB01071864,Y,2월
(주)비엔에스테크,접지장치또는조립품,218100,R25TB01071864,Y,2월
(주)비엔에스테크,전선관,744000,R25TB01071864,Y,2월
(주)비엔에스테크,안내판,0,R25TB01071864,Y,2월
(주)비엔에스테크,정보통신공사,344900,R25TB01071864,Y,2월
(주)비엔에스테크,정보통신공사,1097600,R25TB01071864,Y,2월
(주)비엔에스테크,정보통신공사,1248500,R25TB01071864,Y,2월
(주)비엔에스테크,철근콘크리트공사,67000,R25TB01071864,Y,2월
(주)비엔에스테크,철근콘크리트공사,952920,R25TB01071864,Y,2월
(주)비엔에스테크,토공사,327360,R25TB01071864,Y,2월
(주)비엔에스테크,토공사,513360,R25TB01071864,Y,2월
이노뎁(주),통신서버소프트웨어,880000,R25TB01084123,N,2월
주식회사센텍,상자,0,R25TB01142537,N,2월
주식회사센텍,상자,0,R25TB01142537,N,2월
주식회사센텍,전원공급장치,0,R25TB01142537,N,2월
주식회사센텍,하드디스크드라이브,2240800,R25TB01142537,N,2월
주식회사센텍,LCD패널또는모니터,-249000,R25TB01142537,N,2월
주식회사센텍,광송신기또는수신기,0,R25TB01142537,N,2월
주식회사센텍,네트워크스위치,0,R25TB01142537,N,2월
주식회사센텍,네트워크시스템장비용랙,-780000,R25TB01142537,N,2월
주식회사센텍,디지털비디오레코더,-2210000,R25TB01142537,N,2월
주식회사 그린아이티코리아,네트워크케이블,-1096000,R25TB01152090,Y,2월
주식회사 그린아이티코리아,전력케이블,-1380000,R25TB01152090,Y,2월
주식회사 그린아이티코리아,옥외광섬유케이블,-669600,R25TB01152090,Y,2월
주식회사 그린아이티코리아,정보통신공사,0,R25TB01152090,Y,2월
주식회사 그린아이티코리아,정보통신공사,0,R25TB01152090,Y,2월
주식회사 그린아이티코리아,정보통신공사,0,R25TB01152090,Y,2월
주식회사 두원전자통신,네트워크스위치,-1980000,R25TB01206958,N,2월
주식회사 두원전자통신,네트워크스위치,-69000,R25TB01206958,N,2월
주식회사 두원전자통신,네트워크스위치,-1688000,R25TB01206958,N,2월
주식회사 두원전자통신,하드디스크드라이브,-820000,R25TB01206958,N,2월
주식회사 그린아이티코리아,전력케이블,0,R25TB01212087,Y,2월
주식회사 그린아이티코리아,네트워크케이블,0,R25TB01212087,Y,2월
주식회사 그린아이티코리아,전선관,-1382100,R25TB01212087,Y,2월
주식회사 송우인포텍,경보장치,-1600000,R25TB01258848,N,2월
주식회사 에스카,광섬유케이블어셈블리,0,R25TB01296413,N,2월
주식회사 에스카,광분배함,0,R25TB01296413,N,2월
주식회사 에스카,네트워크스위치,0,R25TB01296413,N,2월
주식회사 에스카,서지방지장치,0,R25TB01296413,N,2월
주식회사 에스카,서지방지장치,0,R25TB01296413,N,2월
주식회사 에스카,하드디스크드라이브,448000,R25TB01296413,N,2월
주식회사 에스카,누전차단기,239000,R25TB01296413,N,2월
주식회사 에스카,네트워크스위치,885000,R25TB01296413,N,2월
주식회사 솔디아,광분배함,113000,R25TB01296810,N,2월
주식회사 솔디아,카메라받침대,57000,R25TB01296810,N,2월
주식회사 솔디아,상자,0,R25TB01296810,N,2월
주식회사 펜타게이트,네트워크스위치,-1688000,R25TB01297401,N,2월
주식회사 펜타게이트,보안용카메라,-5568000,R25TB01297401,N,2월
주식회사 비알인포텍,영상감시장치,0,R25TB01316543,N,2월
주식회사 비알인포텍,영상감시장치,0,R25TB01316543,N,2월
주식회사 비알인포텍,영상감시장치,0,R25TB01316543,N,2월
주식회사 비알인포텍,광분배함,0,R25TB01316543,N,2월
주식회사 비알인포텍,광분배함,0,R25TB01316543,N,2월
주식회사 비알인포텍,네트워크시스템장비용랙,0,R25TB01316543,N,2월
주식회사 비알인포텍,누전차단기,0,R25TB01316543,N,2월
주식회사 비알인포텍,디지털비디오레코더,-6742000,R25TB01316543,N,2월
주식회사 비알인포텍,서지방지장치,0,R25TB01316543,N,2월
주식회사 비알인포텍,전원공급장치,0,R25TB01316543,N,2월
주식회사 비알인포텍,광섬유케이블어셈블리,0,R25TB01316543,N,2월
주식회사 비알인포텍,카메라받침대,0,R25TB01316543,N,2월
주식회사 비알인포텍,LCD패널또는모니터,0,R25TB01316543,N,2월
주식회사 비알인포텍,상자,0,R25TB01316543,N,2월
주식회사 비알인포텍,전원공급장치,0,R25TB01316543,N,2월
주식회사 비알인포텍,하드디스크드라이브,-12744000,R25TB01316543,N,2월
주식회사 비알인포텍,무선랜액세스포인트,0,R25TB01316543,N,2월
주식회사 비알인포텍,광송신기또는수신기,0,R25TB01316543,N,2월
주식회사 비알인포텍,네트워크스위치,0,R25TB01316543,N,2월
주식회사 비알인포텍,네트워크스위치,0,R25TB01316543,N,2월
렉스젠 주식회사,무인교통감시장치,-13127800,R25TB01323327,N,2월
렉스젠 주식회사,누전차단기,0,R25TB01323327,N,2월
렉스젠 주식회사,상자,0,R25TB01323327,N,2월
렉스젠 주식회사,전광판,0,R25TB01323327,N,2월
렉스젠 주식회사,무인교통감시장치,8161000,R25TB01323327,N,2월
주식회사 디라직,비디오프로젝터,-4820000,R25TB01336279,Y,2월
주식회사 디라직,콤팩트디스크재생또는녹음기,0,R25TB01340594,Y,2월
주식회사 디라직,오디오장비커넥터및스테이지박스,0,R25TB01340594,Y,2월
주식회사 디라직,랙캐비닛용패널,0,R25TB01340594,Y,2월
