업체명,물품분류명,금액,납품요구번호,MAS여부,월
주식회사 진명아이앤씨,마이크로폰,-286000,2320463618,Y,3월
주식회사 진명아이앤씨,통신케이블어셈블리,-636000,2320463618,Y,3월
주식회사 진명아이앤씨,플러그용잭,-318000,2320463618,Y,3월
주식회사 진명아이앤씨,플러그용잭,-630000,2320463618,Y,3월
주식회사 진명아이앤씨,플러그용잭,-366000,2320463618,Y,3월
주식회사 진명아이앤씨,플러그용잭,-345000,2320463618,Y,3월
주식회사 진명아이앤씨,스피커,-6060000,2320463618,Y,3월
주식회사 진명아이앤씨,마이크스탠드,-960000,2320463618,Y,3월
주식회사 진명아이앤씨,마이크스탠드,-97000,2320463618,Y,3월
주식회사 진명아이앤씨,마이크스탠드,-110000,2320463618,Y,3월
주식회사 진명아이앤씨,스피커,-3524000,2320463618,Y,3월
주식회사 진명아이앤씨,전기설비브래킷,-1782000,2320463618,Y,3월
주식회사 진명아이앤씨,전기설비브래킷,-720000,2320463618,Y,3월
주식회사 진명아이앤씨,전기설비브래킷,-1660000,2320463618,Y,3월
주식회사 진명아이앤씨,스피커,-872000,2320463618,Y,3월
주식회사 진명아이앤씨,오디오앰프,-3663000,2320463618,Y,3월
주식회사 진명아이앤씨,오디오앰프,-4800000,2320463618,Y,3월
주식회사 진명아이앤씨,오디오앰프,-1089000,2320463618,Y,3월
주식회사 진명아이앤씨,오디오앰프,-642000,2320463618,Y,3월
주식회사 진명아이앤씨,"오디오믹서,증폭기결합",-2070000,2320463618,Y,3월
주식회사 진명아이앤씨,이퀄라이저,-2574000,2320463618,Y,3월
주식회사 진명아이앤씨,이퀄라이저,-600000,2320463618,Y,3월
주식회사 진명아이앤씨,오디오모니터,-394000,2320463618,Y,3월
주식회사 진명아이앤씨,전원공급장치,-5704000,2320463618,Y,3월
주식회사 진명아이앤씨,스피커제어유닛,-1200000,2320463618,Y,3월
주식회사 진명아이앤씨,전기설비브래킷,-1440000,2321338659,Y,3월
주식회사 진명아이앤씨,이퀄라이저,-600000,2321338659,Y,3월
주식회사 디라직,통신케이블어셈블리,-290000,2321338661,Y,3월
주식회사 그린아이티코리아,전원공급장치,0,2323412009,N,3월
주식회사 그린아이티코리아,서지방지장치,-226000,2323412009,N,3월
주식회사 그린아이티코리아,서지방지장치,0,2323412009,N,3월
주식회사 그린아이티코리아,보안용카메라,0,2323412009,N,3월
주식회사 그린아이티코리아,보안용카메라,0,2323412009,N,3월
주식회사 그린아이티코리아,전기함,0,2323412009,N,3월
주식회사 그린아이티코리아,네트워크스위치,0,2323412009,N,3월
주식회사 그린아이티코리아,영상감시장치,0,2323412009,N,3월
주식회사 그린아이티코리아,스피커,0,2323412009,N,3월
주식회사 그린아이티코리아,누전차단기,-436000,2323412009,N,3월
주식회사 그린아이티코리아,광송신기또는수신기,0,2323412009,N,3월
주식회사 그린아이티코리아,광분배함,0,2323412009,N,3월
주식회사 그린아이티코리아,광섬유케이블어셈블리,0,2323412009,N,3월
주식회사 그린아이티코리아,카메라받침대,-114600,2323412009,N,3월
주식회사 비알인포텍,네트워크스위치,0,2423428206,N,3월
주식회사 비알인포텍,네트워크시스템장비용랙,0,2423428206,N,3월
주식회사 비알인포텍,네트워크시스템장비용랙,0,2423428206,N,3월
주식회사 비알인포텍,네트워크시스템장비용랙,0,2423428206,N,3월
주식회사 비알인포텍,네트워크시스템장비용랙,0,2423428206,N,3월
주식회사 비알인포텍,보안용카메라,-34992000,2423428206,N,3월
주식회사 비알인포텍,누전차단기,0,2423428206,N,3월
주식회사 비알인포텍,디지털비디오레코더,0,2423428206,N,3월
주식회사 비알인포텍,디지털비디오레코더,0,2423428206,N,3월
주식회사 비알인포텍,디지털비디오레코더,0,2423428206,N,3월
주식회사 비알인포텍,서지방지장치,0,2423428206,N,3월
주식회사 비알인포텍,영상정보디스플레이장치,-8937000,2423428206,N,3월
주식회사 비알인포텍,전원공급장치,0,2423428206,N,3월
주식회사 비알인포텍,전원공급장치,0,2423428206,N,3월
주식회사 비알인포텍,광섬유케이블어셈블리,0,2423428206,N,3월
주식회사 비알인포텍,하드디스크드라이브,0,2423428206,N,3월
주식회사 비알인포텍,카메라받침대,0,2423428206,N,3월
주식회사 비알인포텍,영상감시장치,-20581000,2423428206,N,3월
주식회사 비알인포텍,영상감시장치,0,2423428206,N,3월
주식회사 비알인포텍,LCD패널또는모니터,0,2423428206,N,3월
주식회사 비알인포텍,서지방지장치,0,2423428206,N,3월
주식회사 비알인포텍,텔레비전거치대,-294000,2423428206,N,3월
주식회사 비알인포텍,상자,0,2423428206,N,3월
주식회사 비알인포텍,광분배함,0,2423428206,N,3월
주식회사 비알인포텍,광분배함,0,2423428206,N,3월
주식회사 비알인포텍,광분배함,0,2423428206,N,3월
주식회사 비알인포텍,네트워크스위치,0,2423428206,N,3월
주식회사 비알인포텍,네트워크스위치,0,2423428206,N,3월
주식회사 비알인포텍,네트워크스위치,0,2423428206,N,3월
주식회사 비알인포텍,네트워크스위치,0,2423428206,N,3월
주식회사 두원전자통신,금속기둥,-2444000,2424423397,Y,3월
주식회사 홍석,네트워크시스템장비용랙,-443000,2524416967,N,3월
주식회사 홍석,서지방지장치,0,2524416967,N,3월
주식회사 홍석,영상감시장치,0,2524416967,N,3월
주식회사 홍석,영상감시장치,0,2524416967,N,3월
주식회사 홍석,서지방지장치,0,2524416967,N,3월
주식회사 홍석,네트워크스위치,0,2524416967,N,3월
주식회사 홍석,네트워크스위치,0,2524416967,N,3월
주식회사 홍석,영상감시장치,0,2524416967,N,3월
주식회사 홍석,영상감시장치,0,2524416967,N,3월
주식회사 홍석,LCD패널또는모니터,0,2524416967,N,3월
주식회사 홍석,전기함,0,2524416967,N,3월
주식회사 홍석,카메라받침대,0,2524416967,N,3월
주식회사 홍석,카메라받침대,0,2524416967,N,3월
주식회사 홍석,전원공급장치,0,2524416967,N,3월
주식회사 홍석,유선송신기또는수신기,0,2524416967,N,3월
주식회사 홍석,유선송신기또는수신기,0,2524416967,N,3월
주식회사 홍석,광송신기또는수신기,0,2524416967,N,3월
주식회사 홍석,광섬유케이블어셈블리,0,2524416967,N,3월
주식회사 홍석,광분배함,0,2524416967,N,3월
주식회사 홍석,광분배함,0,2524416967,N,3월
주식회사 홍석,랙캐비닛용패널,0,2524416967,N,3월
주식회사 홍석,상자,0,2524416967,N,3월
주식회사 홍석,상자,0,2524416967,N,3월
주식회사 홍석,하드디스크드라이브,0,2524416967,N,3월
주식회사 홍석,네트워크시스템장비용랙,0,2524416967,N,3월
주식회사 홍석,상자,0,2524416967,N,3월
주식회사 그린아이티코리아,유선송신기또는수신기,0,2524433831,N,3월
주식회사 그린아이티코리아,네트워크스위치,0,2524433831,N,3월
주식회사 그린아이티코리아,컴퓨터서버,0,2524433831,N,3월
주식회사 그린아이티코리아,전원공급장치,0,2524433831,N,3월
주식회사 그린아이티코리아,경보장치,0,2524433831,N,3월
주식회사 그린아이티코리아,IP전화기,0,2524433831,N,3월
주식회사 그린아이티코리아,네트워크시스템장비용랙,-464000,2524433831,N,3월
주식회사 그린아이티코리아,LCD패널또는모니터,0,2524433831,N,3월
주식회사 그린아이티코리아,경보장치,0,2524433831,N,3월
주식회사 그린아이티코리아,경보장치,0,2524433831,N,3월
주식회사 그린아이티코리아,IP전화기,0,2524433831,N,3월
주식회사 홍석,네트워크스위치,0,3224394827,N,3월
주식회사 홍석,영상감시장치,0,3224394827,N,3월
주식회사 홍석,광송신기또는수신기,0,3224394827,N,3월
주식회사 홍석,하드디스크어레이,-5242000,3224394827,N,3월
주식회사 홍석,하드디스크드라이브,-21468000,3224394827,N,3월
주식회사 홍석,네트워크스위치,0,3824399922,N,3월
주식회사 홍석,네트워크스위치,0,3824399922,N,3월
주식회사 홍석,서지방지장치,0,3824399922,N,3월
주식회사 홍석,서지방지장치,0,3824399922,N,3월
주식회사 홍석,보안용카메라,0,3824399922,N,3월
주식회사 홍석,보안용카메라,0,3824399922,N,3월
주식회사 홍석,카메라받침대,0,3824399922,N,3월
주식회사 홍석,전원공급장치,0,3824399922,N,3월
주식회사 홍석,디지털비디오레코더,-4745000,3824399922,N,3월
주식회사 홍석,랙캐비닛용패널,0,3824399922,N,3월
주식회사 홍석,상자,0,3824399922,N,3월
주식회사 홍석,영상감시장치,0,3824399922,N,3월
주식회사 홍석,LCD패널또는모니터,0,3824399922,N,3월
주식회사 홍석,네트워크시스템장비용랙,0,3824399922,N,3월
주식회사 홍석,하드디스크드라이브,0,3824399922,N,3월
주식회사 홍석,누전차단기,0,3824399922,N,3월
주식회사 비알인포텍,전원공급장치,0,R25TB00432289,N,3월
주식회사 비알인포텍,전기함,0,R25TB00432289,N,3월
주식회사 비알인포텍,하드디스크드라이브,1728000,R25TB00432289,N,3월
주식회사 비알인포텍,LCD패널또는모니터,0,R25TB00432289,N,3월
주식회사 비알인포텍,유선송신기또는수신기,-496000,R25TB00432289,N,3월
주식회사 비알인포텍,네트워크스위치,-3285000,R25TB00432289,N,3월
주식회사 비알인포텍,네트워크스위치,-1547000,R25TB00432289,N,3월
주식회사 비알인포텍,네트워크시스템장비용랙,0,R25TB00432289,N,3월
주식회사 비알인포텍,네트워크시스템장비용랙,-830000,R25TB00432289,N,3월
주식회사 비알인포텍,텔레비전거치대,0,R25TB00432289,N,3월
주식회사 비알인포텍,영상정보디스플레이장치,0,R25TB00432289,N,3월
주식회사 비알인포텍,카메라받침대,0,R25TB00432289,N,3월
주식회사 비알인포텍,보안용카메라,-10602000,R25TB00432289,N,3월
주식회사 비알인포텍,보안용카메라,-7290000,R25TB00432289,N,3월
주식회사 비알인포텍,보안용카메라,-8866000,R25TB00432289,N,3월
주식회사 비알인포텍,영상감시장치,-2532000,R25TB00432289,N,3월
주식회사 비알인포텍,영상감시장치,0,R25TB00432289,N,3월
주식회사 비알인포텍,디지털비디오레코더,0,R25TB00432289,N,3월
주식회사 비알인포텍,상자,2146000,R25TB00432289,N,3월
주식회사 비알인포텍,누전차단기,74000,R25TB00432289,N,3월
주식회사 비알인포텍,서지방지장치,770000,R25TB00432289,N,3월
주식회사 비알인포텍,서지방지장치,270000,R25TB00432289,N,3월
주식회사 비알인포텍,네트워크스위치,991000,R25TB00432289,N,3월
주식회사 비알인포텍,네트워크스위치,1395000,R25TB00432289,N,3월
주식회사 그린아이티코리아,출입통제시스템,-8191000,R25TB00450836,N,3월
주식회사 그린아이티코리아,출입통제시스템,-10056000,R25TB00450836,N,3월
주식회사 그린아이티코리아,출입통제시스템,-5395500,R25TB00450836,N,3월
주식회사 그린아이티코리아,출입통제시스템,-2029600,R25TB00450836,N,3월
주식회사 그린아이티코리아,출입통제시스템,-368800,R25TB00450836,N,3월
주식회사 그린아이티코리아,출입통제시스템,-1368400,R25TB00450836,N,3월
주식회사 그린아이티코리아,네트워크시스템장비용랙,-621800,R25TB00450836,N,3월
주식회사 그린아이티코리아,네트워크시스템장비용랙,-403900,R25TB00450836,N,3월
주식회사 그린아이티코리아,출입통제시스템,-2600000,R25TB00450836,N,3월
주식회사 그린아이티코리아,출입통제시스템,-16800000,R25TB00450836,N,3월
주식회사 그린아이티코리아,네트워크스위치,-860000,R25TB00450836,N,3월
주식회사 그린아이티코리아,네트워크스위치,-3440000,R25TB00450836,N,3월
주식회사 그린아이티코리아,출입통제시스템,-550000,R25TB00450836,N,3월
주식회사 그린아이티코리아,LCD패널또는모니터,-409000,R25TB00450836,N,3월
주식회사 디라직,전원공급장치,-866000,R25TB00679033,Y,3월
주식회사 디라직,오디오장비커넥터및스테이지박스,-4650000,R25TB00679033,Y,3월
주식회사 디라직,스피커제어유닛,-3202000,R25TB00679033,Y,3월
주식회사 디라직,리모트앰프,-1812000,R25TB00679033,Y,3월
주식회사 디라직,랙캐비닛용패널,-224000,R25TB00679033,Y,3월
주식회사 디라직,라디오튜너,-850000,R25TB00679033,Y,3월
주식회사 디라직,통신케이블어셈블리,-30000,R25TB00714126,Y,3월
주식회사 디라직,통신케이블어셈블리,-126000,R25TB00714126,Y,3월
주식회사 디라직,통신케이블어셈블리,-105000,R25TB00714126,Y,3월
주식회사 디라직,전원공급장치,-862000,R25TB00714126,Y,3월
주식회사 디라직,전원공급장치,-433000,R25TB00714126,Y,3월
주식회사 디라직,전원공급장치,-846000,R25TB00714126,Y,3월
주식회사 디라직,플러그용잭,-150000,R25TB00714126,Y,3월
주식회사 디라직,네트워크시스템장비용랙,-950000,R25TB00714126,Y,3월
주식회사 디라직,네트워크시스템장비용랙,-1080000,R25TB00714126,Y,3월
주식회사 디라직,"오디오믹서,증폭기결합",-1720000,R25TB00714126,Y,3월
주식회사 디라직,오디오장비커넥터및스테이지박스,-623000,R25TB00714126,Y,3월
주식회사 디라직,스피커제어유닛,-1170000,R25TB00714126,Y,3월
주식회사 디라직,스피커제어유닛,-510000,R25TB00714126,Y,3월
주식회사 디라직,스피커제어유닛,-2336000,R25TB00714126,Y,3월
주식회사 디라직,스피커제어유닛,-1135000,R25TB00714126,Y,3월
주식회사 디라직,오디오모니터,-423000,R25TB00714126,Y,3월
주식회사 디라직,랙캐비닛용패널,-212000,R25TB00714126,Y,3월
주식회사 디라직,랙캐비닛용패널,-588000,R25TB00714126,Y,3월
주식회사 디라직,랙캐비닛용패널,-931000,R25TB00714126,Y,3월
주식회사 디라직,화재경보장치,-717000,R25TB00714126,Y,3월
주식회사 디라직,스피커,-3168000,R25TB00714126,Y,3월
주식회사 디라직,콤팩트디스크재생또는녹음기,-1780000,R25TB00714126,Y,3월
주식회사 디라직,이퀄라이저,-2750000,R25TB00714126,Y,3월
주식회사 디라직,마이크로폰,-85000,R25TB00714126,Y,3월
주식회사 디라직,오디오앰프,-2760000,R25TB00714126,Y,3월
주식회사 디라직,오디오앰프,-789000,R25TB00714126,Y,3월
주식회사 디라직,오디오앰프,-652000,R25TB00714126,Y,3월
주식회사 디라직,무선마이크장치,-988000,R25TB00714126,Y,3월
주식회사 디라직,무선마이크장치,-1080000,R25TB00714126,Y,3월
주식회사 디라직,라디오튜너,-425000,R25TB00714126,Y,3월
주식회사 디라직,마이크스탠드,-75000,R25TB00714126,Y,3월
주식회사 디라직,오디오장비커넥터및스테이지박스,-129000,R25TB00906100,Y,3월
주식회사 홍석,상자,0,R25TB00917215,N,3월
주식회사 홍석,상자,0,R25TB00917215,N,3월
주식회사 홍석,광섬유케이블어셈블리,0,R25TB00917215,N,3월
주식회사 홍석,전원공급장치,0,R25TB00917215,N,3월
주식회사 홍석,서지방지장치,0,R25TB00917215,N,3월
주식회사 홍석,서지방지장치,0,R25TB00917215,N,3월
주식회사 홍석,누전차단기,0,R25TB00917215,N,3월
주식회사 홍석,하드디스크드라이브,0,R25TB00917215,N,3월
주식회사 홍석,LCD패널또는모니터,0,R25TB00917215,N,3월
주식회사 홍석,광송신기또는수신기,0,R25TB00917215,N,3월
주식회사 홍석,네트워크스위치,0,R25TB00917215,N,3월
주식회사 홍석,네트워크스위치,0,R25TB00917215,N,3월
주식회사 홍석,네트워크시스템장비용랙,0,R25TB00917215,N,3월
주식회사 홍석,광분배함,-94600,R25TB00917215,N,3월
주식회사 홍석,광분배함,0,R25TB00917215,N,3월
주식회사 홍석,랙캐비닛용패널,0,R25TB00917215,N,3월
주식회사 홍석,영상감시장치,0,R25TB00917215,N,3월
주식회사 홍석,디지털비디오레코더,0,R25TB00917215,N,3월
주식회사 두원전자통신,전원공급장치,-1100000,R25TB00945774,N,3월
이노뎁(주),주차관제장치,0,R25TB01092105,N,3월
이노뎁(주),주차관제장치,0,R25TB01092105,N,3월
이노뎁(주),주차관제장치,0,R25TB01092105,N,3월
이노뎁(주),주차관제장치,0,R25TB01092105,N,3월
이노뎁(주),주차관제장치,0,R25TB01092105,N,3월
이노뎁(주),주차관제장치,0,R25TB01092105,N,3월
이노뎁(주),주차관제장치,0,R25TB01092105,N,3월
이노뎁(주),주차관제장치,0,R25TB01092105,N,3월
이노뎁(주),주차관제장치,0,R25TB01092105,N,3월
이노뎁(주),주차관제장치,0,R25TB01092105,N,3월
이노뎁(주),주차관제장치,0,R25TB01092105,N,3월
이노뎁(주),주차관제장치,0,R25TB01092105,N,3월
이노뎁(주),주차관제장치,0,R25TB01092105,N,3월
이노뎁(주),주차관제장치,0,R25TB01092105,N,3월
이노뎁(주),주차관제장치,-51000000,R25TB01092105,N,3월
이노뎁(주),주차관제장치,0,R25TB01092105,N,3월
이노뎁(주),주차관제장치,0,R25TB01092105,N,3월
이노뎁(주),IP전화기,0,R25TB01092105,N,3월
이노뎁(주),네트워크스위치,0,R25TB01092105,N,3월
이노뎁(주),네트워크시스템장비용랙,0,R25TB01092105,N,3월
주식회사 시큐인포,네트워크시스템장비용랙,0,R25TB01128122,N,3월
주식회사 시큐인포,영상감시장치,-4780000,R25TB01128122,N,3월
주식회사 시큐인포,디지털비디오레코더,-5400000,R25TB01128122,N,3월
렉스젠 주식회사,상자,-971000,R25TB01132789,N,3월
렉스젠 주식회사,누전차단기,-114500,R25TB01132789,N,3월
렉스젠 주식회사,무인교통감시장치,-12138000,R25TB01132789,N,3월
렉스젠 주식회사,전광판,-6103000,R25TB01132789,N,3월
대신네트웍스주식회사,서지방지장치,-274300,R25TB01132790,Y,3월
대신네트웍스주식회사,서지방지장치,-243620,R25TB01132790,Y,3월
대신네트웍스주식회사,접지장치또는조립품,-109050,R25TB01132790,Y,3월
대신네트웍스주식회사,철근콘크리트공사,-952920,R25TB01132790,Y,3월
주식회사 홍석,브래킷,0,R25TB01198312,N,3월
주식회사 홍석,상자,0,R25TB01198312,N,3월
주식회사 홍석,광송신기또는수신기,116520,R25TB01198312,N,3월
주식회사 홍석,광섬유케이블어셈블리,134400,R25TB01198312,N,3월
주식회사 홍석,광분배함,189200,R25TB01198312,N,3월
이노뎁(주),주차관제장치,0,R25TB01249912,N,3월
이노뎁(주),상자,0,R25TB01249912,N,3월
이노뎁(주),IP전화기,0,R25TB01249912,N,3월
이노뎁(주),네트워크시스템장비용랙,-1560920,R25TB01249912,N,3월
주식회사 그린아이티코리아,전력케이블,0,R25TB01268242,Y,3월
주식회사 그린아이티코리아,네트워크케이블,0,R25TB01268242,Y,3월
주식회사 그린아이티코리아,전선관,0,R25TB01268242,Y,3월
주식회사 그린아이티코리아,철근콘크리트공사,67000,R25TB01268242,Y,3월
주식회사 그린아이티코리아,철근콘크리트공사,952920,R25TB01268242,Y,3월
주식회사 그린아이티코리아,정보통신공사,172450,R25TB01268242,Y,3월
주식회사 그린아이티코리아,정보통신공사,624250,R25TB01268242,Y,3월
주식회사 그린아이티코리아,정보통신공사,548800,R25TB01268242,Y,3월
주식회사 그린아이티코리아,전력케이블,431000,R25TB01268242,Y,3월
주식회사 그린아이티코리아,전선관,372000,R25TB01268242,Y,3월
주식회사 그린아이티코리아,포장공사,489180,R25TB01268242,Y,3월
주식회사 그린아이티코리아,주차관제장치,0,R25TB01270254,N,3월
주식회사 그린아이티코리아,LCD패널또는모니터,0,R25TB01270254,N,3월
주식회사 그린아이티코리아,주차관제장치,0,R25TB01270254,N,3월
주식회사 그린아이티코리아,주차관제장치,0,R25TB01270254,N,3월
주식회사 그린아이티코리아,주차관제장치,0,R25TB01270254,N,3월
주식회사 그린아이티코리아,주차관제장치,0,R25TB01270254,N,3월
주식회사 그린아이티코리아,카메라받침대,594000,R25TB01270254,N,3월
주식회사 그린아이티코리아,주차관제장치,1410000,R25TB01270254,N,3월
주식회사 그린아이티코리아,상자,1400000,R25TB01270254,N,3월
주식회사 그린아이티코리아,주차관제장치,300000,R25TB01270254,N,3월
주식회사 그린아이티코리아,주차관제장치,910000,R25TB01270254,N,3월
주식회사 솔디아,접지장치또는조립품,0,R25TB01287026,Y,3월
주식회사 솔디아,안내판,0,R25TB01287026,Y,3월
주식회사 솔디아,안내판,0,R25TB01287026,Y,3월
주식회사 솔디아,전력케이블,34480,R25TB01287026,Y,3월
주식회사 솔디아,절연전선및피복선,0,R25TB01287026,Y,3월
주식회사 솔디아,네트워크케이블,16440,R25TB01287026,Y,3월
주식회사 솔디아,전선관,0,R25TB01287026,Y,3월
주식회사 솔디아,토공사,0,R25TB01287026,Y,3월
주식회사 솔디아,토공사,0,R25TB01287026,Y,3월
주식회사 솔디아,철근콘크리트공사,0,R25TB01287026,Y,3월
주식회사 솔디아,철근콘크리트공사,0,R25TB01287026,Y,3월
이노뎁(주),해석또는과학소프트웨어,440000,R25TB01287074,N,3월
이노뎁(주),통신서버소프트웨어,440000,R25TB01287075,N,3월
주식회사 인텔리빅스,영상감시장치,0,R25TB01297975,N,3월
주식회사 인텔리빅스,하드디스크드라이브,0,R25TB01297975,N,3월
주식회사 인텔리빅스,텔레비전거치대,0,R25TB01297975,N,3월
주식회사 인텔리빅스,네트워크스위치,0,R25TB01297975,N,3월
주식회사 인텔리빅스,LCD패널또는모니터,0,R25TB01297975,N,3월
주식회사 인텔리빅스,전원공급장치,0,R25TB01297975,N,3월
주식회사 인텔리빅스,네트워크시스템장비용랙,-1539000,R25TB01297975,N,3월
주식회사 인텔리빅스,영상정보디스플레이장치,0,R25TB01297975,N,3월
